system:index,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,BUFF_DIST,CONS_OBJ,DESIG,DESIG_ENG,DESIG_TYPE,GIS_AREA,GIS_M_AREA,GOV_TYPE,INT_CRIT,ISO3,IUCN_CAT,MANG_AUTH,MANG_PLAN,MARINE,METADATAID,NAME,NO_TAKE,NO_TK_AREA,OBJECTID,ORIG_FID,ORIG_NAME,OWN_TYPE,PARENT_ISO,PA_DEF,REP_AREA,REP_M_AREA,STATUS,STATUS_YR,SUB_LOC,SUPP_INFO,Shape_Area,Shape_Leng,VERIF,WDPAID,WDPA_PID,layer,path,poly_ha,.geo
0_00000000000000000294,10726.959496303134,10724.647662557887,10723.443368361772,10722.072806062555,10719.737858388735,10717.973291928367,10716.293537032325,10713.955640538989,10712.672056442365,10711.733994442453,10710.573108162425,10709.040167237954,10707.590523846564,10705.358238500863,10701.978526445537,10700.337300400925,10697.26356622368,10695.704149589948,10693.378950890736,10691.538950765485,10689.569161048945,10687.737939425891,10686.665363139029,10685.689943967433,10684.33499814983,10682.863001911654,10682.187642761497,10681.685193647543,10680.76930591888,10679.098534128707,10677.138439773295,10674.76851115834,10672.35046730887,10670.690000925255,10669.104809716928,10667.395849557844,10663.56788100678,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,6056.83611849,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Kanamari do Rio Juruá,Not Applicable,0.0,661,660,Kanamari do Rio Juruá,Not Reported,BRA,1,5964.3364,0.0,Designated,2002,BR-AM,Not Applicable,0.89088057843,4.50028304543,State Verified,115539.0,115539,IL_2,C:\Users\tpt590\Desktop\Indigenous tenure\IL_2.shp,601747,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000297,4521.342222345289,4521.048416036039,4520.902414148795,4520.848801381216,4520.671778726934,4520.633357616887,4520.516301191838,4520.337590621037,4520.29559433356,4520.1916542688405,4520.174351233869,4520.15469325633,4520.12699327873,4520.080529120712,4520.026716510891,4519.916791952152,4519.908749264774,4519.9042813488195,4519.878073789327,4519.86199045693,4519.853948411214,4519.847693587056,4519.81909955953,4519.7931856334435,4519.7815693860675,4519.757444363791,4519.749402222129,4519.735999128014,4519.723489446129,4519.702043855248,4519.697576320397,4519.694002251854,4519.691321658593,4519.684173531091,4519.448272203028,4516.856222060562,4515.756330152837,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,2461.57134387,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Parana do Boa Boa,Not Applicable,0.0,664,663,Parana do Boa Boa,Not Reported,BRA,1,2405.458478,0.0,Designated,2002,BR-AM,Not Applicable,0.39682091134,2.41648896063,State Verified,115566.0,115566,IL_2,C:\Users\tpt590\Desktop\Indigenous tenure\IL_2.shp,244513,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000002ad,1824.056337810126,1805.9624770620708,1799.4671783652266,1794.79480600925,1791.3082810708358,1789.4258402369037,1786.449872741422,1781.7822621682594,1778.3723115385828,1775.6056008144233,1771.7005631364038,1768.6393227142169,1765.3541300316288,1762.1657254227405,1755.6624607048366,1748.6886462655411,1744.5231959706753,1740.5862080877412,1737.9690354177917,1726.8479772340236,1710.8576933636386,1708.822233492471,1701.5885670260432,1696.0402508551142,1690.9750576997003,1688.1640475232598,1685.8638487251274,1682.2174900321802,1672.8452960823624,1671.2137240903592,1664.5578467924288,1659.0816082711758,1656.8821739486564,1655.783514976431,1652.469996752953,1649.532836312894,1605.5627713265458,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,6554.12321191,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,São Marcos - RR,Not Applicable,0.0,686,685,São Marcos - RR,Not Reported,BRA,1,6541.1,0.0,Designated,2002,BR-RR,Not Applicable,0.982952860648,5.01723314703,State Verified,352264.0,352264,IL_2,C:\Users\tpt590\Desktop\Indigenous tenure\IL_2.shp,651066,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000002b1,945.5895373584669,943.360068844155,924.1589569621547,917.5322772074501,907.9530393737016,899.6845873989353,877.727529792493,863.090925786171,855.0805361504038,822.420952606478,796.1500142749641,778.8597086040573,769.0231432644164,753.8072840045631,739.100248391154,729.1916871603006,717.7204461823391,707.8495844064569,702.5621529854136,693.328064428773,688.5080569512271,682.4867356472371,673.9868505500607,666.2068295801301,663.5246189773457,659.4413203017828,655.4069286269394,648.5527242454591,645.9518464215447,642.2303335737464,638.1998316797908,636.1063234527487,633.0738644437598,631.0310289612521,630.7736314564868,630.5927247105502,630.1921114032269,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,180.51141265,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Brejo do Burgo,Not Applicable,0.0,690,689,Brejo do Burgo,Not Reported,BRA,1,179.248496,0.0,Designated,2002,BR-BA,Not Applicable,0.0946412421344,1.15625024082,State Verified,352268.0,352268,IL_2,C:\Users\tpt590\Desktop\Indigenous tenure\IL_2.shp,17937,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000001b9,7482.222738087324,7481.300987598778,7480.218470674258,7479.667721871628,7479.248817373634,7478.75102315592,7478.333509475071,7477.035554913412,7475.912953050074,7474.188693401653,7471.3860380771575,7461.101791797883,7451.687972016344,7443.608097133153,7439.714606845773,7435.343937109954,7426.061572127255,7419.354455114247,7415.20613704649,7411.979433083967,7408.7376542909315,7406.345575889392,7403.944399226707,7401.542795581217,7397.983361653781,7393.310656069606,7389.071796553816,7382.497981598428,7376.451684095441,7367.342088832088,7357.801042258763,7344.991689783342,7330.865369407065,7292.040662755534,7265.4056962212735,7250.913185551173,7216.242949467973,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,3904.19828309,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Koatinemo,Not Applicable,0.0,442,441,Koatinemo,Not Reported,BRA,1,3878.342501,0.0,Designated,2003,BR-PA,Not Applicable,0.629960907382,3.58745193767,State Verified,19505.0,19505,IL_2,C:\Users\tpt590\Desktop\Indigenous tenure\IL_2.shp,387814,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000001dc,176.74266634914812,171.73125956861924,169.32175053773656,167.4648977169378,166.04430801208252,164.53067271571234,163.06537889554005,160.5816042724778,158.77978296504511,155.58223770016576,152.99144041164342,150.72236513944569,147.67308134520894,145.37189910594066,142.40719830925215,140.6624939083377,139.8567549193758,137.55200711042485,136.1956979364511,135.55655616650816,134.1894846697572,132.01586521014713,130.60509364074417,129.51521019617854,128.19624577286737,126.22352430726363,125.6458162932723,124.62049781549686,123.88348764778581,122.81172761925005,121.1675941632744,119.22940598563731,118.27575716781635,117.81116413123918,116.910792729219,116.14778586613447,115.2913527129972,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,1.36534302583,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Itaitinga,Not Applicable,0.0,477,476,Itaitinga,Not Reported,BRA,1,1.358842,0.0,Designated,2003,BR-AM,Not Applicable,0.0307273736351,0.622385448335,State Verified,33866.0,33866,IL_2,C:\Users\tpt590\Desktop\Indigenous tenure\IL_2.shp,136,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000001de,538.3245687415185,536.2584166046585,533.3821753485082,530.2571952823199,530.1964953371295,528.060386768891,525.8630047309443,522.7901574380838,519.9811698090236,515.8429622781388,513.1806584519411,510.49094893732206,507.1511325390664,503.19647294249205,499.81891403804235,497.60152489205615,495.47444684206107,493.2200165754133,490.9434119718678,489.6775710945542,488.4708712415468,487.30732070552864,486.3341893068085,485.38262143086894,481.39703556923683,471.854009379357,468.4536998661849,466.30407382271665,463.71869152243534,460.88515224800256,452.71019650033526,435.35433701885523,434.0578385590191,432.5760459588492,430.8071979784558,428.1255904303733,425.77888777725474,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,51.2869297662,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Jatuarana,Not Applicable,0.0,479,478,Jatuarana,Not Reported,BRA,1,52.517956,0.0,Designated,2003,BR-AM,Not Applicable,0.0530095548487,0.822430855896,State Verified,33868.0,33868,IL_2,C:\Users\tpt590\Desktop\Indigenous tenure\IL_2.shp,5094,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000001f0,3004.5511417979155,3002.70185360519,3001.8061850873564,2999.9601175191274,2998.8309483534076,2997.726425375274,2997.165806015335,2995.306218707661,2994.9516701317943,2994.1233635274057,2992.345051641215,2991.2056872870135,2990.1394834061757,2989.238136622226,2986.033892312723,2985.5880897739034,2985.046543377663,2984.821410993874,2984.7221524863667,2984.345387315412,2983.881891069503,2973.972689826748,2971.38175252007,2970.4113778156907,2969.3212763050506,2968.488905786436,2964.0268810810003,2962.617322135407,2961.8784404660473,2961.625144144314,2961.4194841458984,2961.1500386684174,2960.8211778281466,2959.380741717378,2958.9287046709924,2956.322740171297,2942.0886045299217,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,1194.52844564,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Paumari do Lago Marahã,Not Applicable,0.0,497,496,Paumari do Lago Marahã,Not Reported,BRA,1,1187.668862,0.0,Designated,2003,BR-AM,Not Applicable,0.262965213704,1.97214881741,State Verified,33894.0,33894,IL_2,C:\Users\tpt590\Desktop\Indigenous tenure\IL_2.shp,118683,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000002b6,2436.8546154223777,2436.508684208144,2436.2929236137693,2436.0299553996592,2435.9311204970118,2435.792576178775,2435.593147336675,2435.4573598470215,2435.317116039361,2435.19978903648,2434.8875667952,2434.5116690611867,2433.9981129399757,2433.724573900123,2433.40954981705,2433.2357140577706,2433.1033505414116,2432.9762796733075,2432.8103867536283,2432.65508340652,2432.4547734189073,2432.374474729942,2432.3167046485005,2432.273465231996,2432.207280064941,2432.105801035521,2432.0316740960666,2431.9151921328043,2431.7572397698787,2431.6760765127406,2431.613427060894,2431.5190070443477,2431.398114402617,2431.1677963645766,2430.7654170150254,2430.529803817459,2430.218314245075,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,810.919609296,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Jaminaua/Envira,Not Applicable,0.0,695,694,Jaminaua/Envira,Not Reported,BRA,1,806.181798,0.0,Designated,2003,BR-AC,Not Applicable,0.202963659464,1.75514895369,State Verified,352273.0,352273,IL_2,C:\Users\tpt590\Desktop\Indigenous tenure\IL_2.shp,80585,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000001d5,15547.117504540784,15539.555189124832,15534.383887844806,15528.257032232594,15524.021184875959,15520.77764104149,15517.895614712234,15510.574261656395,15507.291275683945,15501.912529008978,15498.018873328872,15493.117959955587,15484.642643252597,15477.387038759492,15473.109655219832,15470.748791762473,15468.67870650927,15465.34192725477,15461.230792926186,15456.512613535186,15450.6383682046,15441.497456105522,15437.035694798762,15433.731550824794,15426.704274624934,15418.649238140346,15415.988645797153,15411.263070901716,15406.78231762614,15399.4864135598,15390.10482111273,15370.237496792053,15361.050417818145,15356.757151944417,15350.102957506375,15346.595852936389,15335.432567333844,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,11605.4533434,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Coata-Laranjal,Not Applicable,0.0,470,469,Coata-Laranjal,Not Reported,BRA,1,11532.101124,0.0,Designated,2004,BR-AM,Not Applicable,1.35447964305,4.64507429907,State Verified,33846.0,33846,IL_2,C:\Users\tpt590\Desktop\Indigenous tenure\IL_2.shp,1152899,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000001da,407.08755057524485,406.8892865207445,406.60633469067477,406.14736295851833,405.842675950284,405.7944756878956,405.7145761849928,405.35843312409054,405.0255001971527,404.75540691565067,403.6370058243174,402.9514976317099,402.1315602883854,400.67664537270514,400.0390165119868,399.19868533518076,398.05705317645106,397.5545254095557,395.8220612179948,386.6526678969688,386.5839377421225,386.5741191799277,386.5651930551718,386.46522398534745,386.2992000997272,386.22243656377736,386.1545984666704,386.0046412316851,385.77434877856024,384.2902274460913,384.0563693701025,383.11646503373794,381.15016527593343,380.1311608086319,378.62177278097727,377.6559846116622,371.6568693693728,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,11.9750375766,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Igarapé Grande,Not Applicable,0.0,475,474,Igarapé Grande,Not Reported,BRA,1,15.396777,0.0,Designated,2004,BR-AM,Not Applicable,0.0381332355609,0.695217579985,State Verified,33860.0,33860,IL_2,C:\Users\tpt590\Desktop\Indigenous tenure\IL_2.shp,1190,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000001e7,3528.5441936389384,3528.282285394582,3527.498003735393,3527.25950289433,3527.0642492561146,3526.5473448710445,3526.2779355863186,3526.066375405108,3525.995536255451,3525.8565974185417,3525.7955316460834,3525.6344857954405,3525.5778640531935,3525.470765899449,3524.303914079759,3524.1924040556523,3524.0879887539545,3524.021592276478,3523.846268111134,3523.740920965075,3523.6072817087243,3523.1852695699195,3522.0167554294676,3521.802581000568,3521.677733854874,3521.576782028394,3521.5245371065175,3521.4342393370457,3521.2863818994797,3521.1199990255745,3521.0341309560536,3520.410476178336,3518.898275501776,3517.60954018591,3514.925087689543,3511.92237197144,3504.774532132399,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,1458.22926581,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Seruini/Mariene,Not Applicable,0.0,488,487,Seruini/Mariene,Not Reported,BRA,1,1449.713671,0.0,Designated,2004,BR-AM,Not Applicable,0.292803533169,2.16125072347,State Verified,33882.0,33882,IL_2,C:\Users\tpt590\Desktop\Indigenous tenure\IL_2.shp,144884,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000001e9,811.5726720194427,809.7962176435221,809.2467647715075,808.9869695634409,808.8280527163948,808.7298476157481,808.4691505033209,807.5277097602609,806.9054518929552,806.2885387778429,805.1966670942996,803.8431940955027,802.7261888596668,802.299209698479,801.6813926712773,800.5707671319822,799.239621220237,798.4869930318647,796.5833178805801,785.5152460820071,785.4081113550158,785.3804346147199,785.3634713609356,785.0447412804264,784.4135412395318,784.1144589529099,783.850194534939,782.8431240417622,782.4226199812074,778.0670227102651,776.7186556137556,773.7580516968546,769.6229252357268,766.7867813801159,762.7674240810546,759.2116451526061,740.5338433476287,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,140.127797918,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Miratu,Not Applicable,0.0,490,489,Miratu,Not Reported,BRA,1,131.98788,0.0,Designated,2004,BR-AM,Not Applicable,0.0753054612783,0.987801661691,State Verified,33886.0,33886,IL_2,C:\Users\tpt590\Desktop\Indigenous tenure\IL_2.shp,13920,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000001ee,333.9717073280841,330.47455394913754,329.104225175029,327.66737963229195,326.68441531970745,325.87486815448983,324.79439699391565,322.9620353665475,321.28710388742275,318.85961351959645,317.3107107579772,315.0411801163799,309.45584839181436,304.12806991221595,301.49731025853725,298.9202315103255,297.21409520791076,295.2017847096578,293.6325181146423,292.47678463415446,290.06494196340753,286.05998157822756,283.97805499760926,282.52542035406,280.36529120839054,277.8314131427263,276.77156538412896,275.3129439238577,273.84808381204573,271.54362148633277,268.0857135707224,263.83128319326636,261.33798570099464,260.1657557858337,258.6542488500944,257.8895600709285,254.72695098116773,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,8.02870586244,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Padre,Not Applicable,0.0,495,494,Padre,Not Reported,BRA,1,7.97511,0.0,Designated,2004,BR-AM,Not Applicable,0.0362797211127,0.677469731501,State Verified,33891.0,33891,IL_2,C:\Users\tpt590\Desktop\Indigenous tenure\IL_2.shp,797,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000001f9,1453.415837906796,1452.7436030257525,1452.6312658872023,1452.5475852613747,1452.4628800608743,1452.340733526328,1452.329142239707,1451.9707126401004,1451.7513768097192,1451.6443839679837,1451.6354683235743,1451.6006981550565,1451.320755966138,1451.203964988044,1451.072018832458,1451.0559715910629,1451.0283342015364,1451.0176359177833,1450.9650359317575,1450.7760267846543,1450.5611681303758,1450.2714137148107,1450.0503056797918,1449.753411124691,1449.6704978687112,1449.5751005894776,1449.5144758958136,1449.425322217164,1449.3174373928841,1449.1478660787855,1448.9163642766896,1448.797778048357,1448.5829015786853,1448.3805250245973,1447.9054009274607,1447.2112811907828,1442.0729414733783,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,417.734919237,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Tikúna de Feijoal,Not Applicable,0.0,506,505,Tikúna de Feijoal,Not Reported,BRA,1,409.488,0.0,Designated,2004,BR-AM,Not Applicable,0.134731389621,1.36971632301,State Verified,33907.0,33907,IL_2,C:\Users\tpt590\Desktop\Indigenous tenure\IL_2.shp,41497,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000023f,30752.34145875118,30737.78170703836,30733.551658073462,30728.523638002578,30722.553464991594,30718.35264870586,30711.360002353213,30703.379230163493,30691.894988926317,30684.477056960503,30675.6204423083,30668.14219290659,30659.646620353837,30645.576617151426,30640.034247654214,30632.194372731516,30626.480439756226,30619.09603761384,30599.651007193475,30580.3385095314,30566.172991500156,30555.443325841592,30543.531035550568,30534.347808978007,30523.284854282076,30518.453824904074,30506.43916432087,30495.725434176176,30483.143402134927,30468.993119841947,30452.004709517638,30437.118164999032,30417.55053390231,30398.753139060143,30374.33049786871,30355.29293313125,30252.17407948398,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,24015.7755801,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Munduruku,Not Applicable,0.0,576,575,Munduruku,Not Reported,BRA,1,23817.957765,0.0,Designated,2004,BR-PA,Not Applicable,2.69346878756,8.02842865241,State Verified,34010.0,34010,IL_2,C:\Users\tpt590\Desktop\Indigenous tenure\IL_2.shp,2386003,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000262,450.2048253688556,446.38552761649987,442.67057117393153,437.1970904510255,434.1860645645876,432.1787854194133,429.718542480842,425.8144913469274,422.8210639790984,419.4732743250214,416.2869368577183,412.88175875353727,410.15741935553916,407.66599628018184,399.00240909251625,392.5944211625568,385.77840585249845,381.54493454032183,377.0280237527105,372.4739432858329,369.302976114748,366.07138134476276,364.18704494225636,361.05781903560967,359.26674113454106,358.1951772883032,356.71780933906325,355.1790641124746,353.0082026141353,350.17490890248484,348.2337383779178,346.6597239268906,344.76661819916364,342.4244862368802,339.4918591064463,335.56761208755216,320.3945413537786,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,115.291842301,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Canauanim,Not Applicable,0.0,611,610,Canauanim,Not Reported,BRA,1,111.824372,0.0,Designated,2004,BR-RR,Not Applicable,0.073115876457,0.98183012625,State Verified,34055.0,34055,IL_2,C:\Users\tpt590\Desktop\Indigenous tenure\IL_2.shp,11452,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000273,6271.236128308717,6265.799861967914,6252.690390897676,6248.539712722349,6243.690709721122,6240.121515554843,6234.897811800696,6228.452079349984,6223.278889498419,6219.162678397548,6214.458555347751,6210.273251992816,6205.805810869003,6201.408477492548,6187.492825681911,6179.146950590386,6167.680385255877,6155.860449426214,6148.892958177363,6142.413698527444,6127.091070842912,6119.60288084197,6114.714040229593,6110.580442744684,6105.525325807707,6102.226219550902,6099.855211589353,6097.695531440588,6092.675415046537,6079.772364640402,6066.670444644603,6051.857785861651,6047.204183518947,6042.9240732836615,6038.328098360422,6030.787763493367,5996.440659473898,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,4073.50626785,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,WaiWai,Not Applicable,0.0,628,627,WaiWai,Not Reported,BRA,1,4056.980085,0.0,Designated,2004,BR-RR,Not Applicable,0.573509943236,2.90315713338,State Verified,34084.0,34084,IL_2,C:\Users\tpt590\Desktop\Indigenous tenure\IL_2.shp,404626,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000027e,301.93432074278564,298.3792325998208,288.177644565755,264.7870025953208,251.68813330539453,243.74782663931038,228.16428137798954,221.66427250526775,221.77431978117085,217.33766032526742,208.2905096438974,198.7223611014877,193.10514618506096,186.7512906575597,181.9097457752369,177.76879738935205,175.43516069775615,174.38907189282648,174.3799570385778,172.985740156642,171.71168643235143,171.26667057381144,170.87489768169263,170.08954338322434,169.36314279961587,168.29359071766345,167.10879328359667,166.7240418858421,165.90972701945338,165.7329330892551,165.53721937279454,161.85603068585206,160.40251673059478,160.06514163544108,159.6720661176189,159.23156891267487,158.96361623605432,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,12.1006179421,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Águas Belas,Not Applicable,0.0,639,638,Águas Belas,Not Reported,BRA,1,11.890649,0.0,Designated,2004,BR-BA,Not Applicable,0.0422884047184,0.73803629313,State Verified,115445.0,115445,IL_2,C:\Users\tpt590\Desktop\Indigenous tenure\IL_2.shp,1203,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000290,3255.428446068043,3254.210898481582,3253.352758765823,3252.7378147339095,3251.9958146408794,3251.7123119787107,3251.227977833533,3250.4777075712823,3249.399759463502,3248.498960379971,3247.7313554623497,3247.279531546281,3246.3418614237885,3245.136199602445,3244.165377962848,3243.5894180198115,3242.936823314278,3242.0683228933017,3239.8309035371913,3238.0244763110595,3235.6603430026607,3233.729185098723,3231.546546296141,3228.3648491329686,3224.5344903651276,3220.1523408193807,3217.8714117117797,3215.630172726552,3212.6658608125085,3208.18170386825,3204.0794995836673,3201.0172548217456,3197.311337825585,3193.1039176796085,3188.7306837515744,3180.1244073511507,3155.9091468575357,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,1301.34573308,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Igarapé Capana,Not Applicable,0.0,657,656,Igarapé Capana,Not Reported,BRA,1,1225.556647,0.0,Designated,2004,BR-AM,Not Applicable,0.273154121638,2.05291888612,State Verified,115532.0,115532,IL_2,C:\Users\tpt590\Desktop\Indigenous tenure\IL_2.shp,129305,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000295,1017.0740399085154,1015.3805506003791,1014.5720568595194,1014.3879388146539,1014.0951778029092,1013.9421870894635,1013.6299737309427,1013.081730276757,1012.8851585296305,1012.3336921506163,1011.8089471384715,1010.5411511184155,1009.6463905406558,1008.8980674985039,1008.2532127638225,1005.9868708006311,1005.5981611670046,1005.1494872109743,1004.927111492835,1004.8381600478886,1004.6344722672488,1004.3898687099362,1004.1292626691037,1003.9549276198471,1003.5661408568828,1003.1705355839364,1002.4180053998526,1002.1609599938437,1001.9465977174748,1001.7722604047303,1001.7117778222104,1001.6005972848559,1001.4502822853425,1000.7725545182482,999.8795676024789,997.8593360119731,996.8124480916454,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,231.199474048,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Paumari do Lago Manissuã,Not Applicable,0.0,662,661,Paumari do Lago Manissuã,Not Reported,BRA,1,229.700651,0.0,Designated,2004,BR-AM,Not Applicable,0.101141076466,1.15728335004,State Verified,115543.0,115543,IL_2,C:\Users\tpt590\Desktop\Indigenous tenure\IL_2.shp,22969,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000002b3,146.06556310854194,124.97767736500352,124.40366417351619,123.94505645105005,123.64320169769216,123.37703185139802,123.13574458046227,122.98978169651929,122.41963578259322,121.97957718145915,121.42031868140039,120.92391255145564,120.78063594555927,120.55121353943157,120.18615674078829,119.86330269348778,119.78738383930013,119.64750701019804,119.46239593146251,119.24061298670107,118.99920728925288,118.73717298242947,118.52384507334317,118.44024590775524,118.36007864029938,118.24220718673253,118.01878953994287,117.94032522951812,117.72083251020716,117.60230846382035,117.58781178657422,117.35413815205241,117.21762607600782,117.10293902898205,116.97078751195326,116.23696150829132,110.36369645636674,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,110.515184515,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Guató,Not Applicable,0.0,692,691,Guató,Not Reported,BRA,1,109.847941,0.0,Designated,2004,BR-MS,Not Applicable,0.0848963448079,1.0702135771,State Verified,352270.0,352270,IL_2,C:\Users\tpt590\Desktop\Indigenous tenure\IL_2.shp,10991,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000022e,1206.9620528415855,1202.6289716292406,1199.6912940803886,1193.6040951236207,1190.3432448300814,1186.6751716317044,1181.8694651579108,1175.7496727188218,1169.2684410824568,1162.7027351984043,1158.5358764316527,1152.1660543996522,1142.3740337192928,1136.3131909956458,1129.2204266699825,1123.7455875933233,1117.832660374983,1109.3418443044347,1093.819430033224,1084.507207019824,1068.0268729675,1054.4907986110184,1046.8817699471213,1039.0019191309038,1032.6407947824734,1026.385117116679,1019.3336363825528,1012.4793318801612,1002.3524523285399,994.3522091431963,987.9811488291747,981.5271897512991,977.05816305393,972.9664935042888,968.6236537196523,962.890373402582,947.0722186743891,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,664.868658763,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Tapirapé/Karajá,Not Applicable,0.0,559,558,Tapirapé/Karajá,Not Reported,BRA,1,661.66,0.0,Designated,2005,BR-MT,Not Applicable,0.169631806314,1.5349681048,State Verified,33984.0,33984,IL_2,C:\Users\tpt590\Desktop\Indigenous tenure\IL_2.shp,66077,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000286,4152.556728024811,4152.378368149431,4152.185678627702,4151.934937110188,4151.818589449706,4151.744893184019,4151.59658661151,4151.387887638241,4151.304413277524,4151.0628967248485,4150.91196120025,4150.72461077575,4150.671343971247,4150.6189612651915,4150.573675633967,4150.546150496759,4150.535496484307,4150.530168691827,4150.507084393976,4150.4768935697575,4150.461799815545,4150.397901758432,4150.366836337412,4150.357071267588,4150.170680371482,4150.108880963738,4149.631120318603,4149.489151048034,4149.471405745543,4149.403076822753,4149.199885660521,4149.0499123744485,4148.873869750162,4147.840256445992,4147.693794401133,4147.263363255384,4144.837135909207,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,1938.63872971,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Banawá,Not Applicable,0.0,647,646,Banawá,Not Reported,BRA,1,1926.596666,0.0,Designated,2005,BR-AM,Not Applicable,0.343712688283,2.27186455616,State Verified,115516.0,115516,IL_2,C:\Users\tpt590\Desktop\Indigenous tenure\IL_2.shp,192596,"{""type"":""MultiPoint"",""coordinates"":[]}"
